x;symbol;baseMean;FoldChange;log2FoldChange;lfcSE;stat;pvalue;padj;description;;;;;
ENSRNOG00000024494;Cfap54;556.0577697;1.239312205;0.309539674;0.201666942;1.534905374;0.124807073;0.998987911;cilia and flagella associated protein 54;;;;;
ENSRNOG00000024497;U2af1l4;15.05660205;1.04860483;0.068471096;0.432336267;0.158374629;0.874161605;0.998987911;U2 small nuclear RNA auxiliary factor 1-like 4;;;;;
ENSRNOG00000024499;Ofcc1;7.983767504;1.532689064;0.616065048;0.58510223;1.052918646;0.292378279;0.998987911;orofacial cleft 1 candidate 1;;;;;
ENSRNOG00000024501;Rgs3;1463.941075;1.004817231;0.006933109;0.183982511;0.037683521;0.969940015;0.998987911;regulator of G-protein signaling 3;;;;;
ENSRNOG00000024503;Nbas;2306.097307;1.063422923;0.08871547;0.095405138;0.929881469;0.352432458;0.998987911;NBAS subunit of NRZ tethering complex;;;;;
ENSRNOG00000024506;LOC500475;71.75579385;1.156393181;0.209632006;0.221180359;0.94778762;0.343237584;0.998987911;similar to hypothetical protein 4933430I17;;;;;
ENSRNOG00000024507;Smg5l1;1562.444193;1.045612001;0.064347605;0.133287278;0.482773794;0.62925636;0.998987911;Smg5 nonsense mediated mRNA decay factor like 1;;;;;
ENSRNOG00000024508;Lpal2;1.244964748;1.431619096;0.517647693;1.308412655;0.395630301;0.69237778;0.998987911;lipoprotein(a) like 2; pseudogene;;;;
ENSRNOG00000024509;Trim52;4.141486091;0.877955056;-0.187781008;1.063935109;-0.176496674;0.859903762;0.998987911;tripartite motif-containing 52;;;;;
ENSRNOG00000024521;Spata16;13.55490008;1.263625171;0.33756858;0.392795922;0.859399402;0.3901202;0.998987911;spermatogenesis associated 16;;;;;
ENSRNOG00000024523;Dnai2;13.84400738;1.989761329;0.992595391;0.698263703;1.421519387;0.155165822;0.998987911;dynein; axonemal; intermediate chain 2;;;
ENSRNOG00000024525;Alkbh8;943.2567207;1.10995364;0.15049942;0.104562006;1.439331796;0.150056538;0.998987911;alkB homolog 8; tRNA methyltransferase;;;;
ENSRNOG00000024526;Ttc34;49.13384645;1.189688729;0.250584155;0.284571032;0.880568037;0.378551665;0.998987911;tetratricopeptide repeat domain 34;;;;;
ENSRNOG00000024530;Lyrm1;688.2779706;1.104706588;0.143663238;0.091027751;1.578235606;0.114511493;0.998987911;LYR motif containing 1;;;;;
ENSRNOG00000024533;Eogt;1141.411021;1.098603742;0.135671111;0.136530327;0.993706776;0.320365643;0.998987911;EGF domain specific O-linked N-acetylglucosamine transferase;;;;;
ENSRNOG00000024535;Zzef1;4013.270671;1.054210992;0.076163641;0.105838601;0.719620629;0.471758607;0.998987911;zinc finger ZZ-type and EF-hand domain containing 1;;;;;
ENSRNOG00000024539;Ndufb6;970.3285344;1.095001394;0.130932706;0.178616652;0.733037513;0.46353555;0.998987911;NADH:ubiquinone oxidoreductase subunit B6;;;;;
ENSRNOG00000024543;Mfsd4b1;368.9314471;1.012099085;0.017350537;0.166934895;0.103935953;0.917220175;0.998987911;major facilitator superfamily domain containing 4B1;;;;;
ENSRNOG00000024545;Ccdc18;201.7621308;1.189980777;0.250938268;0.21013421;1.194180939;0.232407198;0.998987911;coiled-coil domain containing 18;;;;;
ENSRNOG00000024553;Cyb5d2;283.6939369;0.926877776;-0.109548986;0.132585106;-0.826254091;0.40865997;0.998987911;cytochrome b5 domain containing 2;;;;;
ENSRNOG00000024557;Cep112;676.3887821;1.285424674;0.36224507;0.348252273;1.040180061;0.298256253;0.998987911;centrosomal protein 112;;;;;
ENSRNOG00000024562;Tgfbrap1;1511.665275;0.984781605;-0.022124282;0.092128342;-0.240146316;0.81021683;0.998987911;transforming growth factor; beta receptor associated protein 1;;;;
ENSRNOG00000024563;Ganc;1061.478995;1.064282032;0.089880512;0.121559096;0.739397669;0.459665558;0.998987911;glucosidase; alpha;;;;
ENSRNOG00000024566;Sh3d21;26.18906221;0.74345595;-0.42768083;0.364372802;-1.173745209;0.240497096;0.998987911;SH3 domain containing 21;;;;;
ENSRNOG00000024567;Ints15;551.2435065;0.992810887;-0.01040916;0.143174378;-0.072702671;0.942042723;0.998987911;integrator complex subunit 15;;;;;
ENSRNOG00000024569;Gimap9;34.98625745;1.168386874;0.224518055;0.356571216;0.629658384;0.528918116;0.998987911;GTPase; IMAP family member 9;;;;
ENSRNOG00000024577;Gamt;454.3301699;1.000389533;0.000561868;0.147929519;0.003798212;0.996969472;0.999791023;guanidinoacetate N-methyltransferase;;;;;
ENSRNOG00000024578;Ttyh2;1308.020544;1.328165122;0.409434518;0.261812358;1.563847182;0.117853461;0.998987911;tweety family member 2;;;;;
ENSRNOG00000024580;Mamstr;68.95328362;1.024088102;0.034339835;0.214415797;0.160155343;0.872758707;0.998987911;MEF2 activating motif and SAP domain containing transcriptional regulator;;;;;
ENSRNOG00000024591;Hs3st3a1;7.230572406;0.184230693;-2.440414659;1.184218511;-2.060780706;0.039323966;0.998987911;heparan sulfate-glucosamine 3-sulfotransferase 3A1;;;;;
ENSRNOG00000024594;Fhdc1;371.7509861;1.219920776;0.28678746;0.192951805;1.486316542;0.137195413;0.998987911;FH2 domain containing 1;;;;;
ENSRNOG00000024595;Cers6;2846.56741;1.078173269;0.108589047;0.102175146;1.062773595;0.287884637;0.998987911;ceramide synthase 6;;;;;
ENSRNOG00000024601;Taf11;530.825574;0.95006188;-0.073906612;0.129116717;-0.572401578;0.567049947;0.998987911;TATA-box binding protein associated factor 11;;;;;
ENSRNOG00000024602;Plekha7;1317.249063;1.201251626;0.264538384;0.278260188;0.950687146;0.341763215;0.998987911;pleckstrin homology domain containing A7;;;;;
ENSRNOG00000024603;Rps15;4239.78887;0.867845691;-0.204489551;0.191522462;-1.067705317;0.285653459;0.998987911;ribosomal protein S15;;;;;
ENSRNOG00000024605;Fam220a;624.907266;0.992020684;-0.011557893;0.125709986;-0.091940928;0.926744973;0.998987911;family with sequence similarity 220; member A;;;;
ENSRNOG00000024620;Mamdc2;204.3760913;1.077278588;0.107391384;0.236786259;0.45353723;0.650161941;0.998987911;MAM domain containing 2;;;;;
ENSRNOG00000024623;RGD1309170;9.120045972;0.873127381;-0.19573595;0.590037311;-0.331734868;0.740089469;0.998987911;similar to hypothetical protein DKFZp434G072;;;;;
ENSRNOG00000024625;Proser3;363.9619672;1.256570713;0.32949186;0.156035887;2.111641534;0.034717207;0.998987911;proline and serine rich 3;;;;;
ENSRNOG00000024628;Wdr49;19.86941944;7.228254387;2.85364728;0.924465152;3.086808922;NA;NA;WD repeat domain 49;;;;;
ENSRNOG00000024629;Hadha;4551.391412;0.974478965;-0.03729705;0.06337723;-0.588492908;0.556201493;0.998987911;hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha;;;;;
ENSRNOG00000024631;Chadl;155.2057533;0.902038105;-0.148739716;0.283878772;-0.523955049;0.600309805;0.998987911;chondroadherin-like;;;;;
ENSRNOG00000024632;Atf6;2792.086738;0.950534546;-0.073189034;0.128464978;-0.569719738;0.568867801;0.998987911;activating transcription factor 6;;;;;
ENSRNOG00000024634;Gba3;2.573743725;0.895175006;-0.15975834;0.862754899;-0.185172336;0.853093867;0.998987911;glucosylceramidase beta 3;;;;;
ENSRNOG00000024635;Cramp1;1497.607767;1.028839925;0.041018534;0.093605906;0.438204553;0.661238008;0.998987911;cramped chromatin regulator homolog 1;;;;;
ENSRNOG00000024636;Gpr85;1474.620469;1.028136878;0.040032347;0.177811004;0.225139872;0.821870464;0.998987911;G protein-coupled receptor 85;;;;;
ENSRNOG00000024640;Oacyl;92.45405802;1.174166022;0.231636414;0.20434016;1.133582422;0.25696975;0.998987911;O-acyltransferase like;;;;;
ENSRNOG00000024641;Nyap1;2389.253814;0.927565183;-0.108479427;0.266409792;-0.407190089;0.68386838;0.998987911;neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 1;;;;;
ENSRNOG00000024647;Ppp4r2;4368.051552;1.008849112;0.012710414;0.15974476;0.079567018;0.936581628;0.998987911;protein phosphatase 4; regulatory subunit 2;;;;
ENSRNOG00000024650;Ckap2;17.34314094;1.491729079;0.576985544;0.551088933;1.04699171;0.295103402;0.998987911;cytoskeleton associated protein 2;;;;;
ENSRNOG00000024651;Greb1;318.7286118;1.211200362;0.276437542;0.21842876;1.265573001;0.205665997;0.998987911;growth regulating estrogen receptor binding 1;;;;;
ENSRNOG00000024657;Mfsd4a;3191.397153;0.961402774;-0.056787129;0.084113047;-0.675128666;0.499594023;0.998987911;major facilitator superfamily domain containing 4A;;;;;
ENSRNOG00000024661;Jpt2;356.5671504;1.28795208;0.365078918;0.224330821;1.627413106;0.10364939;0.998987911;Jupiter microtubule associated homolog 2;;;;;
ENSRNOG00000024663;Fkbp15;2187.469971;1.083933028;0.116275621;0.073762584;1.576349622;0.114945252;0.998987911;FKBP prolyl isomerase family member 15;;;;;
ENSRNOG00000024671;Dmxl1;6171.858606;1.107717576;0.147590098;0.121312297;1.216612843;0.223751554;0.998987911;Dmx-like 1;;;;;
ENSRNOG00000024677;Arhgap33;5505.042819;0.917308613;-0.124520909;0.288131276;-0.432167276;0.665619841;0.998987911;Rho GTPase activating protein 33;;;;;
ENSRNOG00000024688;Erfe;1.50836146;1.428589897;0.514591823;1.241326014;0.4145501;0.678471284;0.998987911;erythroferrone;;;;;
ENSRNOG00000024689;Hopx;1278.040375;0.918977501;-0.121898553;0.124064967;-0.982538072;0.325834836;0.998987911;HOP homeobox;;;;;
ENSRNOG00000024693;Zfp831;1233.108415;0.926239536;-0.110542756;0.17730417;-0.62346394;0.532979692;0.998987911;zinc finger protein 831;;;;;
ENSRNOG00000024703;Dock5;730.2546592;1.356190141;0.439559462;0.343083148;1.281203885;0.200122062;0.998987911;dedicator of cytokinesis 5;;;;;
ENSRNOG00000024705;Rarres2;247.6414215;0.677194913;-0.562356959;0.232736452;-2.416282258;0.015679901;0.998987911;retinoic acid receptor responder 2;;;;;
ENSRNOG00000024707;Tp73;25.69370173;2.970333234;1.570624792;0.773050152;2.031724318;0.042181573;0.998987911;tumor protein p73;;;;;
ENSRNOG00000024711;Sdk2;3065.287369;1.243887779;0.314856334;0.259364017;1.213955341;0.224764778;0.998987911;sidekick cell adhesion molecule 2;;;;;
ENSRNOG00000024712;Insc;178.5915424;1.95121007;0.964369109;0.438968352;2.196898944;0.028027664;0.998987911;INSC; spindle orientation adaptor protein;;;;
ENSRNOG00000024717;Espnl;4.610279629;1.322008802;0.402731782;0.643504404;0.625841532;0.531418887;0.998987911;espin-like;;;;;
ENSRNOG00000024728;Arhgap22;296.4604523;0.951661035;-0.071480292;0.221145017;-0.323228138;0.746522473;0.998987911;Rho GTPase activating protein 22;;;;;
ENSRNOG00000024729;Pax5;1.545779372;0.963719004;-0.05331554;1.272223374;-0.041907373;0.966572539;0.998987911;paired box 5;;;;;
ENSRNOG00000024730;Ppm1e;5188.189923;1.100078607;0.137606617;0.121091288;1.136387422;0.255794458;0.998987911;protein phosphatase; Mg2+/Mn2+ dependent; 1E;;;
ENSRNOG00000024733;Mnd1;80.16223927;1.227993024;0.296302366;0.272737495;1.086401288;0.277301492;0.998987911;meiotic nuclear divisions 1;;;;;
ENSRNOG00000024737;Tnrc6a;4536.121048;1.089584749;0.123778414;0.106881641;1.158088641;0.246827865;0.998987911;trinucleotide repeat containing adaptor 6A;;;;;
ENSRNOG00000024743;L3mbtl2;1956.301631;1.095948647;0.132180199;0.230334662;0.573861518;0.566061516;0.998987911;L3MBTL histone methyl-lysine binding protein 2;;;;;
ENSRNOG00000024751;Macroh2a2;753.0884508;0.995211617;-0.006924768;0.120406283;-0.057511685;0.954137598;0.998987911;macroH2A.2 histone;;;;;
ENSRNOG00000024755;NA;2.327167388;2.302233594;1.203034222;0.939940125;1.279905166;0.20057849;0.998987911;NA;;;;;
ENSRNOG00000024757;Endod1;1062.549056;1.086529118;0.119726838;0.166932936;0.717215191;0.473241328;0.998987911;endonuclease domain containing 1;;;;;
ENSRNOG00000024762;Frmd7;16.87469976;0.718941139;-0.476054435;0.486006678;-0.979522416;0.327321918;0.998987911;FERM domain containing 7;;;;;
ENSRNOG00000024763;NA;1557.186989;0.910205985;-0.135735022;0.174657579;-0.777149342;0.437070666;0.998987911;NA;;;;;
ENSRNOG00000024766;Adgrf3;1.449622602;0.30940778;-1.69241862;1.264315995;-1.338604136;0.180699579;0.998987911;adhesion G protein-coupled receptor F3;;;;;
ENSRNOG00000024779;Polr2b;2702.440255;0.983949413;-0.023343949;0.154887313;-0.150715697;0.88019999;0.998987911;RNA polymerase II subunit B;;;;;
ENSRNOG00000024780;MGC95210;293.6206013;1.011443724;0.016416051;0.128184846;0.128065459;0.898097171;0.998987911;hypothetical LOC287798;;;;;
ENSRNOG00000024786;Asb6;526.5121981;0.862399229;-0.213572207;0.166196657;-1.285057179;0.198772304;0.998987911;ankyrin repeat and SOCS box-containing 6;;;;;
ENSRNOG00000024793;Kctd21;594.4759456;0.938458401;-0.091635299;0.144267546;-0.635176112;0.525313561;0.998987911;potassium channel tetramerization domain containing 21;;;;;
ENSRNOG00000024796;Lrrc47;1563.390468;0.978073496;-0.031985216;0.111740266;-0.286246109;0.774689631;0.998987911;leucine rich repeat containing 47;;;;;
ENSRNOG00000024798;Bora;474.2195096;1.25825372;0.331422864;0.192329381;1.723204544;0.084851542;0.998987911;bora; aurora kinase A activator;;;;
ENSRNOG00000024799;Cd93;492.038386;1.100441019;0.138081822;0.233048542;0.592502408;0.553514209;0.998987911;CD93 molecule;;;;;
ENSRNOG00000024801;Slc35a2;875.8185008;1.0006487;0.000935573;0.149096028;0.006274971;0.99499333;0.999791023;solute carrier family 35 member A2;;;;;
ENSRNOG00000024808;Stk39;3258.141196;1.109169686;0.149480093;0.122151734;1.223724686;0.221056104;0.998987911;serine threonine kinase 39;;;;;
ENSRNOG00000024809;Ntmt1;16.12577434;0.943803289;-0.083441896;0.396296191;-0.210554374;0.833235019;0.998987911;N-terminal Xaa-Pro-Lys N-methyltransferase 1;;;;;
ENSRNOG00000024818;Eva1b;78.54941418;0.881349746;-0.182213458;0.273846075;-0.665386414;0.505803373;0.998987911;eva-1 homolog B;;;;;
ENSRNOG00000024824;Col22a1;19.315445;0.892525971;-0.164033945;0.486302206;-0.33730866;0.735884232;0.998987911;collagen type XXII alpha 1 chain;;;;;
ENSRNOG00000024825;Fam163a;1496.006127;0.865096254;-0.209067433;0.166996217;-1.251929154;0.21059568;0.998987911;family with sequence similarity 163; member A;;;;
ENSRNOG00000024829;RGD1561589;71.51643957;0.947688943;-0.077514489;0.207261761;-0.373993198;0.708409377;0.998987911;similar to RIKEN cDNA 5730434I03 gene;;;;;
ENSRNOG00000024832;Gpr158;10271.62806;0.961609507;-0.056476935;0.21234237;-0.265971107;0.790261461;0.998987911;G protein-coupled receptor 158;;;;;
ENSRNOG00000024837;Tpte2;147.7303366;0.986553857;-0.019530283;0.302712892;-0.064517514;0.948558162;0.998987911;transmembrane phosphoinositide 3-phosphatase and tensin homolog 2;;;;;
ENSRNOG00000024839;Tysnd1;290.8815355;0.842043985;-0.248032499;0.215537598;-1.150762101;0.24983012;0.998987911;trypsin like peroxisomal matrix peptidase 1;;;;;
ENSRNOG00000024845;Mrps21;1032.149437;1.071663075;0.099851401;0.099549382;1.00303386;0.315844524;0.998987911;mitochondrial ribosomal protein S21;;;;;
ENSRNOG00000024846;Ier5l;181.7758633;0.92648834;-0.110155276;0.353780658;-0.311366021;0.755522382;0.998987911;immediate early response 5-like;;;;;
ENSRNOG00000024848;Fga;4.407232954;1.014445308;0.020691088;0.872953632;0.02370239;0.98109;0.998987911;fibrinogen alpha chain;;;;;
ENSRNOG00000024849;Tor1aip2;1122.005102;0.972745397;-0.039865847;0.122937751;-0.324276691;0.745728565;0.998987911;torsin 1A interacting protein 2;;;;;
ENSRNOG00000024852;Tmx4;11012.26008;0.955763835;-0.065273915;0.156135623;-0.418059084;0.67590392;0.998987911;thioredoxin-related transmembrane protein 4;;;;;
ENSRNOG00000024863;Fam76b;1579.18072;1.152304458;0.204521951;0.137951014;1.482569392;0.138188854;0.998987911;family with sequence similarity 76; member B;;;;
ENSRNOG00000024867;Eme2;694.5013306;0.915172867;-0.127883815;0.232552347;-0.549914101;0.582378292;0.998987911;essential meiotic structure-specific endonuclease subunit 2;;;;;
ENSRNOG00000024870;Anks1b;21193.55899;1.090571433;0.12508427;0.11419688;1.095338772;0.273368247;0.998987911;ankyrin repeat and sterile alpha motif domain containing 1B;;;;;
ENSRNOG00000024874;Prtfdc1;1769.495596;1.149419188;0.200905038;0.191519419;1.049006101;0.294175311;0.998987911;phosphoribosyl transferase domain containing 1;;;;;
ENSRNOG00000024878;Rbm44;11.5263598;1.390897606;0.476016216;0.488753524;0.973939201;0.330086728;0.998987911;RNA binding motif protein 44;;;;;
ENSRNOG00000024879;Polrmt;481.4348063;0.934537009;-0.097676297;0.261193431;-0.373961538;0.708432931;0.998987911;RNA polymerase mitochondrial;;;;;
ENSRNOG00000024886;Ext1;3211.378818;0.979509679;-0.029868347;0.170247221;-0.175441025;0.860733107;0.998987911;exostosin glycosyltransferase 1;;;;;
ENSRNOG00000024889;Snip1;541.2974076;1.017115018;0.024482832;0.109940014;0.222692639;0.823774731;0.998987911;Smad nuclear interacting protein 1;;;;;
ENSRNOG00000024899;Cxcl13;15.60631976;0.942340152;-0.085680178;0.561033873;-0.152718369;0.878620375;0.998987911;C-X-C motif chemokine ligand 13;;;;;
ENSRNOG00000024904;Pla2g4e;726.528013;0.984767736;-0.022144599;0.127226369;-0.174056678;0.861820919;0.998987911;phospholipase A2; group IVE;;;;
ENSRNOG00000024905;Drc1;903.0460551;1.254610317;0.327239332;0.25342416;1.291271248;0.196609637;0.998987911;dynein regulatory complex subunit 1;;;;;
ENSRNOG00000024907;Tnrc6b;4712.191858;1.002438945;0.003514369;0.079581527;0.044160617;0.964776374;0.998987911;trinucleotide repeat containing adaptor 6B;;;;;
ENSRNOG00000024917;Flacc1;134.237406;1.421042877;0.506950086;0.371015249;1.366386117;0.171817804;0.998987911;flagellum associated containing coiled-coil domains 1;;;;;
ENSRNOG00000024918;Fam229b;124.4427158;1.096504549;0.132911798;0.182338232;0.728929946;0.466044516;0.998987911;family with sequence similarity 229; member B;;;;
ENSRNOG00000024923;Nnat;4367.13387;1.156206762;0.209399414;0.625824991;0.334597399;0.737928807;0.998987911;neuronatin;;;;;
ENSRNOG00000024924;Cep19;2043.008648;1.064872516;0.090680725;0.213482703;0.424768489;0.671005451;0.998987911;centrosomal protein 19;;;;;
ENSRNOG00000024928;RGD1306519;1.623429067;0.59058799;-0.759776077;1.244998092;-0.610262844;0.541687706;0.998987911;similar to T-cell activation Rho GTPase-activating protein isoform b;;;;;
ENSRNOG00000024929;Nudcd1;892.1095896;1.047046853;0.066326001;0.154059549;0.430521843;0.666816081;0.998987911;NudC domain containing 1;;;;;
ENSRNOG00000024930;Smim19;1208.309976;0.980284379;-0.028727762;0.131135507;-0.219069284;0.826596077;0.998987911;small integral membrane protein 19;;;;;
ENSRNOG00000024931;Ccdc88b;102.271364;0.829436006;-0.269797418;0.193139546;-1.396904075;0.162442419;0.998987911;coiled-coil domain containing 88B;;;;;
ENSRNOG00000024934;Npat;2018.993117;1.073387324;0.102170756;0.098718467;1.034971062;0.300682426;0.998987911;nuclear protein; co-activator of histone transcription;;;;
ENSRNOG00000024945;Dusp18;2338.033794;1.023948975;0.034143825;0.116070534;0.294164449;0.768632245;0.998987911;dual specificity phosphatase 18;;;;;
ENSRNOG00000024952;Atp8b1;27.41531769;1.007406089;0.010645356;0.390198965;0.027281866;0.97823492;0.998987911;ATPase phospholipid transporting 8B1;;;;;
ENSRNOG00000024954;Mgat5b;2797.531424;0.945397265;-0.081007403;0.165416039;-0.489719159;0.624332642;0.998987911;alpha-1;6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B;;;;
ENSRNOG00000024955;Scyl2;2214.041701;1.081625187;0.113200652;0.107752861;1.050558201;0.293461547;0.998987911;SCY1 like pseudokinase 2;;;;;
ENSRNOG00000024957;Dnali1;64.44810522;1.434630704;0.520679412;0.417617261;1.246786139;0.212475924;0.998987911;dynein; axonemal; light intermediate chain 1;;;
ENSRNOG00000024961;Usp35;1164.634515;1.039059954;0.0552789;0.184811987;0.299108846;0.764856997;0.998987911;ubiquitin specific peptidase 35;;;;;
ENSRNOG00000024964;Nufip2;1991.840311;1.062119085;0.086945531;0.135837891;0.640068321;0.522128183;0.998987911;nuclear FMR1 interacting protein 2;;;;;
ENSRNOG00000024967;Uqcrb;2301.977625;1.140958462;0.190246269;0.240529209;0.790948718;0.428973917;0.998987911;ubiquinol-cytochrome c reductase binding protein;;;;;
ENSRNOG00000024972;Cox10;1093.045893;1.034609547;0.049086409;0.075133904;0.653319026;0.513550629;0.998987911;cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10;;;;;
